ANNO;ATECO25;ATECO22;CODICE_FISCALE;CODICE_REG;CODICE_UNITA;RAGIONE_SOCIALE;DESCRIZIONE_FORMA GIURIDICA;FG;FLAG_S13;STATO;
2025;84111;84111;00199730037;01;35269;COMUNE DI CERANO;Comuni;2430;1;1;
2025;84111;84111;00298080797;18;58666;COMUNE DI CENTRACHE;Comuni;2430;1;1;
2025;84123;84123;04747540260;05;30312055;CONSIGLIO DI BACINO PRIULA;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2740;1;1;
2025;84230;84230;92069980800;12;26279425;AGENZIA NAZIONALE PER L'AMMINISTRAZIONE E LA DESTINAZIONE DEI BENI SEQUESTRATI E CONFISCATI ALLA CRIMINALITA' ORGANIZZATA - ANBSC;Enti produttori di servizi economici;2790;1;1;
2025;84123;84123;05830420724;16;20157544;AGENZIA REGIONALE PER LA PREVENZIONE E LA PROTEZIONE DELL'AMBIENTE - ARPA PUGLIA;Agenzia ed enti regionali e provinciali per la formazione, la ricerca e l'ambiente;2755;1;1;
2025;84111;84111;00381700020;01;11119523;COMUNE DI MUZZANO;Comuni;2430;1;1;
2025;84111;84111;00315220772;17;11118815;COMUNE DI VALSINNI;Comuni;2430;1;1;
2025;84139;84139;00675070361;08;127002;CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI MODENA;Camere di commercio, industria, artigianato e agricoltura;2720;1;1;
2025;84111;84111;88000230784;18;10701181;COMUNE DI CASSANO ALLO IONIO;Comuni;2430;1;1;
2025;41000;41200;80003550870;19;11549372;ISTITUTO EDILIZIA ECONOMICA E POPOLARE DI CATANIA S.P.A. IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;00436320030;01;83787;COMUNE DI LOREGLIA;Comuni;2430;1;1;
2025;84111;84111;81001170901;20;11140029;COMUNE DI BURGOS;Comuni;2430;1;1;
2025;84111;84111;00664610409;08;125137;COMUNE DI BORGHI;Comuni;2430;1;1;
2025;84111;84111;00199660606;12;35255;COMUNE DI PESCOSOLIDO;Comuni;2430;1;1;
2025;84111;84111;00360630412;11;70680;COMUNE DI MONTEFELCINO;Comuni;2430;1;1;
2025;84111;84111;00419760343;08;80746;COMUNE DI SOLIGNANO;Comuni;2430;1;1;
2025;84111;84111;00441340122;03;84761;COMUNE DI VARESE;Comuni;2430;1;1;
2025;84111;84111;80004030849;19;701915;COMUNE DI SAN GIOVANNI GEMINI;Comuni;2430;1;1;
2025;84111;84111;81001090778;17;11140015;COMUNE DI BERNALDA;Comuni;2430;1;1;
2025;84111;84111;00297960791;18;11118594;COMUNE DI TIRIOLO;Comuni;2430;1;1;
2025;84111;84111;00182160796;18;30669;COMUNE DI SQUILLACE;Comuni;2430;1;1;
2025;84111;84111;81002890747;16;11140397;COMUNE DI SAN MICHELE SALENTINO;Comuni;2430;1;1;
2025;84111;84111;81002410165;03;717851;COMUNE DI COLERE;Comuni;2430;1;1;
2025;84111;84111;84001310303;06;11142915;COMUNE DI CAVAZZO CARNICO;Comuni;2430;1;1;
2025;84111;84111;00297820797;18;58593;COMUNE DI ARENA;Comuni;2430;1;1;
2025;84111;84111;00409340213;04;12502049;COMUNE DI PERCA;Comuni;2430;1;1;
2025;84111;84111;00559900139;03;10697393;COMUNE DI MARGNO;Comuni;2430;1;1;
2025;84111;84111;00287060610;15;10697291;COMUNE DI SAN MARCO EVANGELISTA;Comuni;2430;1;1;
2025;71201;86901;80006470670;13;703989;"ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELL'ABRUZZO E DEL MOLISE ""G. CAPORALE""";Istituti zooprofilattici sperimentali;2500;1;1;
2025;84111;84111;00109550574;12;11116265;COMUNE DI CANTALUPO IN SABINA;Comuni;2430;1;1;
2025;84111;84111;00624020137;03;117528;COMUNE DI BARZAGO;Comuni;2430;1;1;
2025;84111;84111;00091920058;01;11116152;COMUNE DI VALFENERA;Comuni;2430;1;1;
2025;84111;84111;83000890158;03;723592;COMUNE DI LENTATE SUL SEVESO;Comuni;2430;1;1;
2025;84111;84111;83002130264;05;724149;COMUNE DI BORSO DEL GRAPPA;Comuni;2430;1;1;
2025;84111;84111;00546910266;05;103981;COMUNE DI SERNAGLIA DELLA BATTAGLIA;Comuni;2430;1;1;
2025;84111;84111;83000990180;03;723641;COMUNE DI COZZO;Comuni;2430;1;1;
2025;84111;84111;81002990067;01;11140409;COMUNE DI MALVICINO;Comuni;2430;1;1;
2025;84111;84111;00077710952;20;11116082;COMUNE DI NORBELLO;Comuni;2430;1;1;
2025;84111;84111;00093580561;12;11116156;COMUNE DI RONCIGLIONE;Comuni;2430;1;1;
2025;84111;84111;82001130283;05;11141187;COMUNE DI VESCOVANA;Comuni;2430;1;1;
2025;84111;84111;00306690165;03;60669;COMUNE DI SAN PELLEGRINO TERME;Comuni;2430;1;1;
2025;84111;84111;00267990224;04;11339436;COMUNE DI TERRAGNOLO;Comuni;2430;1;1;
2025;84111;84111;00601080914;20;11301595;COMUNE DI OLLOLAI;Comuni;2430;1;1;
2025;84111;84111;00288640162;03;56452;COMUNE DI SAN PAOLO D'ARGON;Comuni;2430;1;1;
2025;84111;84111;00195810700;14;34301;COMUNE DI PIETRACATELLA;Comuni;2430;1;1;
2025;84111;84111;00436290217;04;83780;COMUNE DI SESTO;Comuni;2430;1;1;
2025;84111;84111;81002150027;01;12534230;COMUNE DI MIAGLIANO;Comuni;2430;1;1;
2025;84111;84111;00103970521;09;11487;COMUNE DI RAPOLANO TERME;Comuni;2430;1;1;
2025;84111;84111;00787620723;16;148432;COMUNE DI RUVO DI PUGLIA;Comuni;2430;1;1;
2025;84111;84111;00471450189;03;90381;COMUNE DI VALLE LOMELLINA;Comuni;2430;1;1;
2025;84111;84111;84503400156;03;726877;COMUNE DI CRESPIATICA;Comuni;2430;1;1;
2025;84111;84111;00185650249;05;31727;COMUNE DI CASTELGOMBERTO;Comuni;2430;1;1;
2025;38110;38110;03640470658;15;18926967;AZIENDA DEL CITTADINO MULTI SERVICE SRL;Altri enti e istituzioni pubbliche locali;1330;1;1;
2025;90310;90040;00427750484;09;82129;FONDAZIONE TEATRO DEL MAGGIO MUSICALE FIORENTINO;Fondazioni lirico-sinfoniche;1720;1;1;
2025;84111;84111;82005910409;08;10736712;COMUNE DI SAN GIOVANNI IN MARIGNANO;Comuni;2430;1;1;
2025;84111;84111;00090290149;03;8714;COMUNE DI GROSOTTO;Comuni;2430;1;1;
2025;84121;84121;94297490487;09;33206613;SOCIETA' DELLA SALUTE FIORENTINA SUD EST;Consorzi tra amministrazioni locali;2740;1;1;
2025;84111;84111;00389360025;01;11119620;COMUNE DI BRUSNENGO;Comuni;2430;1;1;
2025;84111;84111;82000010023;01;11140959;COMUNE DI ALAGNA VALSESIA;Comuni;2430;1;1;
2025;84111;84111;00251080214;04;11117983;COMUNE DI NOVA LEVANTE;Comuni;2430;1;1;
2025;84111;84111;82000150662;13;11140983;COMUNE DI ROCCARASO;Comuni;2430;1;1;
2025;84111;84111;82000490035;01;720174;COMUNE DI CAVALLIRIO;Comuni;2430;1;1;
2025;84111;84111;82000550044;01;11141070;COMUNE DI CHERASCO;Comuni;2430;1;1;
2025;84111;84111;81000730853;19;11139938;COMUNE DI ACQUAVIVA PLATANI;Comuni;2430;1;1;
2025;84111;84111;81003590924;20;11140488;COMUNE DI NUXIS;Comuni;2430;1;1;
2025;84111;84111;00225910686;13;41909;COMUNE DI PIANELLA;Comuni;2430;1;1;
2025;68200;68200;01154720112;07;20554748;CENTRO FIERISTICO DELLA SPEZIA - S.R.L. IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1320;1;1;
2025;84111;84111;02401750225;04;30452205;COMUNE DI MADRUZZO;Comuni;2430;1;1;
2025;84111;84111;00321940165;03;63851;COMUNE DI BOTTANUCO;Comuni;2430;1;1;
2025;84111;84111;00262700362;08;50259;COMUNE DI MARANELLO;Comuni;2430;1;1;
2025;84111;84111;00613010404;08;10713561;COMUNE DI MONTEGRIDOLFO;Comuni;2430;1;1;
2025;84111;84111;00212050678;13;38370;COMUNE DI BELLANTE;Comuni;2430;1;1;
2025;84111;84111;81000470286;05;716679;COMUNE DI GAZZO;Comuni;2430;1;1;
2025;85690;85600;00815750286;05;154760;E.S.U. DI PADOVA - AZIENDA REGIONALE PER IL DIRITTO ALLO STUDIO UNIVERSITARIO;Agenzie, enti e consorzi per il diritto allo studio universitario;2791;1;1;
2025;84111;84111;01375760012;01;285866;COMUNE DI BRUZOLO;Comuni;2430;1;1;
2025;84111;84111;02569150028;01;29546630;UNIONE DEI COMUNI PREALPI BIELLESI;Unioni di comuni;2450;1;1;
2025;84111;84111;02354850220;04;29821240;COMUNE DI PREDAIA;Comuni;2430;1;1;
2025;84123;84123;92016220045;01;23370420;ASSOCIAZIONE AMBITO CUNEESE AMBIENTE;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2740;1;1;
2025;84111;84111;86005370589;12;728199;COMUNE DI MONTORIO ROMANO;Comuni;2430;1;1;
2025;84111;84111;00247030224;04;46574;COMUNE DI CASTELLO TESINO;Comuni;2430;1;1;
2025;84111;84111;82000850170;03;720413;COMUNE DI ADRO;Comuni;2430;1;1;
2025;84111;84111;84503600151;03;726886;COMUNE DI CERVIGNANO D'ADDA;Comuni;2430;1;1;
2025;79900;79901;05065320482;09;19140826;TOSCANA PROMOZIONE TURISTICA;Enti ed Agenzie per il turismo;2754;1;1;
2025;88990;88990;07233850010;01;10734234;CONSORZIO INTERCOMUNALE DEI SERVIZI SOCIO ASSISTENZIALI - C.I.S. DI CIRIE';Consorzi di servizi socio assistenziali costituiti tra Enti Locali;2740;1;1;
2025;84111;84111;00247490907;20;11117936;COMUNE DI PATTADA;Comuni;2430;1;1;
2025;84111;84111;81000420240;05;716653;COMUNE DI MONTORSO VICENTINO;Comuni;2430;1;1;
2025;84131;84132;97694170016;01;24760049;AGENZIA REGIONALE PIEMONTESE PER LE EROGAZIONI IN AGRICOLTURA ARPEA;Agenzie regionali per le erogazioni in agricoltura;2753;1;1;
2025;84111;84111;81004190211;04;11140578;COMUNE DI MAREBBE;Comuni;2430;1;1;
2025;84111;84111;86000560580;12;727849;COMUNE DI SUBIACO;Comuni;2430;1;1;
2025;84132;84131;80012990216;04;15734692;CONSORZIO DEI COMUNI DELLA PROVINCIA DI BOLZANO DEL BACINO IMBRIFERO MONTANO DELL'ADIGE;Consorzio di Bacino Imbrifero Montano;2740;1;1;
2025;86220;86220;02307130696;13;26279351;AZIENDA SANITARIA LOCALE 2 LANCIANO VASTO CHIETI;Aziende sanitarie locali;2500;1;1;
2025;84111;84111;82002150371;08;721164;COMUNE DI CASALFIUMANESE;Comuni;2430;1;1;
2025;84111;84111;00358010098;07;11119302;COMUNE DI TESTICO;Comuni;2430;1;1;
2025;91420;91040;93008640141;03;7566418;PARCO DELLE OROBIE VALTELLINESI;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;80004110047;01;701993;COMUNE DI VILLAR SAN COSTANZO;Comuni;2430;1;1;
2025;84111;84111;00104380142;03;11591;COMUNE DI ANDALO VALTELLINO;Comuni;2430;1;1;
2025;84111;84111;00575760657;15;11121841;COMUNE DI CETARA;Comuni;2430;1;1;
2025;84111;84111;01774080012;01;11130592;COMUNE DI CERESOLE REALE;Comuni;2430;1;1;
2025;84111;84111;80005320900;20;11136578;COMUNE DI TORRALBA;Comuni;2430;1;1;
2025;84111;84111;00968810374;08;190783;COMUNE DI ARGELATO;Comuni;2430;1;1;
2025;84111;84111;00398730465;09;8318637;COMUNE DI CAREGGINE;Comuni;2430;1;1;
2025;84111;84111;03504700133;03;29256305;COMUNE DI TREMEZZINA;Comuni;2430;1;1;
2025;84111;84111;92036210018;01;23373650;UNIONE COLLINARE CANAVESANA;Unioni di comuni;2450;1;1;
2025;86220;86220;01083060085;07;215679;AZIENDA SOCIOSANITARIA LIGURE 1;Aziende sanitarie locali;2500;1;1;
2025;84111;84111;00158780627;15;11116797;COMUNE DI PIETRAROJA;Comuni;2430;1;1;
2025;84111;84111;80004190593;12;702074;COMUNE DI SABAUDIA;Comuni;2430;1;1;
2025;84111;84111;02958810588;12;10699479;COMUNE DI MAGLIANO ROMANO;Comuni;2430;1;1;
2025;84111;84111;00074190950;20;11116065;COMUNE DI MASULLAS;Comuni;2430;1;1;
2025;84111;84111;00110300571;12;11116269;COMUNE DI TURANIA;Comuni;2430;1;1;
2025;84111;84111;83002690267;05;724367;COMUNE DI MASER;Comuni;2430;1;1;
2025;84111;84111;84503860151;03;726895;COMUNE DI CERRO AL LAMBRO;Comuni;2430;1;1;
2025;84111;84111;86001110583;12;727907;COMUNE DI MARANO EQUO;Comuni;2430;1;1;
2025;84111;84111;88000970173;03;728641;COMUNE DI OFFLAGA;Comuni;2430;1;1;
2025;84111;84111;82003210489;09;721628;COMUNE DI VINCI;Comuni;2430;1;1;
2025;84111;84111;03541000968;03;723104;COMUNE DI TERRANOVA DEI PASSERINI;Comuni;2430;1;1;
2025;84111;84111;83000590188;03;723439;COMUNE DI CASTELNOVETTO;Comuni;2430;1;1;
2025;84111;84111;83002000780;18;724100;COMUNE DI MORMANNO;Comuni;2430;1;1;
2025;84111;84111;80007540950;20;11137074;COMUNE DI ASUNI;Comuni;2430;1;1;
2025;84111;84111;80003650936;06;11136135;COMUNE DI PRAVISDOMINI;Comuni;2430;1;1;
2025;84111;84111;80004880763;17;11136457;COMUNE DI CANCELLARA;Comuni;2430;1;1;
2025;84111;84111;00368980025;01;11119404;COMUNE DI MONCRIVELLO;Comuni;2430;1;1;
2025;84111;84111;00433950060;01;11120094;COMUNE DI CASTELLETTO MONFERRATO;Comuni;2430;1;1;
2025;84111;84111;81001430115;07;11140085;COMUNE DI AMEGLIA;Comuni;2430;1;1;
2025;84111;84111;00359290418;11;11119312;COMUNE DI MONTE GRIMANO TERME;Comuni;2430;1;1;
2025;84111;84111;06340981007;12;19094103;AGENZIA DEL DEMANIO;Agenzie Fiscali;2230;1;1;
2025;84111;84111;85000910761;17;11143381;COMUNE DI SAN FELE;Comuni;2430;1;1;
2025;84111;84111;00559960166;03;11121659;COMUNE DI RONCOLA;Comuni;2430;1;1;
2025;84111;84111;01817650011;01;11130820;COMUNE DI RUBIANA;Comuni;2430;1;1;
2025;84111;84111;84001650302;06;12516597;COMUNE DI RAVASCLETTO;Comuni;2430;1;1;
2025;84111;84111;02205340793;18;17977853;REGIONE CALABRIA;Regioni;2410;1;1;
2025;84111;84111;86008310012;01;11143846;COMUNE DI SANGANO;Comuni;2430;1;1;
2025;84111;84111;00124870072;02;11317410;COMUNE DI VALSAVARENCHE;Comuni;2430;1;1;
2025;84111;84111;82005590284;05;11141749;COMUNE DI MERLARA;Comuni;2430;1;1;
2025;84111;84111;83000770715;16;11142516;COMUNE DI VIESTE;Comuni;2430;1;1;
2025;84111;84111;00269570628;15;12532712;COMUNE DI CASTELVETERE IN VAL FORTORE;Comuni;2430;1;1;
2025;84111;84111;91144560355;08;24930331;UNIONE DEI COMUNI VAL D'ENZA;Unioni di comuni;2450;1;1;
2025;91420;91040;91006170616;15;20973310;ENTE PARCO REGIONALE DEL MATESE;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;00642670137;03;121196;COMUNE DI ZELBIO;Comuni;2430;1;1;
2025;84111;84111;80013250644;15;11137994;COMUNE DI MOSCHIANO;Comuni;2430;1;1;
2025;84111;84111;84001810716;16;11142960;COMUNE DI CARPINO;Comuni;2430;1;1;
2025;84111;84111;86002610227;04;11118306;COMUNE DI CASTEL CONDINO;Comuni;2430;1;1;
2025;84111;84111;00844540047;01;11142922;COMUNE DI ROCCA CIGLIE';Comuni;2430;1;1;
2025;84111;84111;80000850182;03;699284;COMUNE DI CERTOSA DI PAVIA;Comuni;2430;1;1;
2025;84111;84111;81001350552;10;717239;COMUNE DI BASCHI;Comuni;2430;1;1;
2025;84111;84111;91001830610;15;12534683;COMUNE DI AILANO;Comuni;2430;1;1;
2025;84111;84111;80009590615;15;11137450;COMUNE DI ROCCAROMANA;Comuni;2430;1;1;
2025;91420;91040;95000120063;01;759139;ENTE DI GESTIONE DELLE AREE PROTETTE DEL PO PIEMONTESE;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;00579440165;03;11121895;COMUNE DI AZZONE;Comuni;2430;1;1;
2025;84111;84111;00390480465;09;6856699;COMUNE DI PIAZZA AL SERCHIO;Comuni;2430;1;1;
2025;84111;84111;80001310020;01;11135648;COMUNE DI TRICERRO;Comuni;2430;1;1;
2025;84111;84111;80003330703;14;11136053;COMUNE DI SAN POLO MATESE;Comuni;2430;1;1;
2025;84111;84111;80004050763;17;11136241;COMUNE DI VAGLIO BASILICATA;Comuni;2430;1;1;
2025;84111;84111;80005590064;01;11136647;COMUNE DI SAN SALVATORE MONFERRATO;Comuni;2430;1;1;
2025;84111;84111;00391420783;18;11119643;COMUNE DI CASTIGLIONE COSENTINO;Comuni;2430;1;1;
2025;84111;84111;00412270043;01;11119846;COMUNE DI CANALE;Comuni;2430;1;1;
2025;84111;84111;00425310026;01;11119983;COMUNE DI OLDENICO;Comuni;2430;1;1;
2025;84111;84111;00460900038;01;11120528;COMUNE DI FONTANETO D'AGOGNA;Comuni;2430;1;1;
2025;84111;84111;81001030907;20;11140000;COMUNE DI NULE;Comuni;2430;1;1;
2025;84111;84111;81002010072;02;11140207;COMUNE DI CHALLAND-SAINT-VICTOR;Comuni;2430;1;1;
2025;84111;84111;81002190718;16;11140249;COMUNE DI ORDONA;Comuni;2430;1;1;
2025;84111;84111;94045160044;01;29968116;UNIONE MONTANA BARGE - BAGNOLO;Unioni di comuni;2450;1;1;
2025;84121;84121;12685160017;01;33972725;AZIENDA SANITARIA ZERO;Aziende sanitarie locali;2500;1;1;
2025;84111;84111;03553370044;01;29879396;UNIONE MONTANA VALLE VARAITA;Unioni di comuni;2450;1;1;
2025;84111;84111;80001070673;13;699443;AMMINISTRAZIONE PROVINCIALE DI TERAMO;Province e Città Metropolitane;2420;1;1;
2025;84111;84111;00330930199;03;65463;COMUNE DI CAPERGNANICA;Comuni;2430;1;1;
2025;84111;84111;80002240861;19;700327;COMUNE DI LEONFORTE;Comuni;2430;1;1;
2025;84111;84111;80011730928;20;11137827;COMUNE DI MARACALAGONIS;Comuni;2430;1;1;
2025;84111;84111;01353300633;15;11128075;COMUNE DI CARBONARA DI NOLA;Comuni;2430;1;1;
2025;91420;91040;93022510874;19;753588;ENTE PARCO DELL'ETNA;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;00903350171;03;176500;COMUNE DI BERZO INFERIORE;Comuni;2430;1;1;
2025;84111;84111;83000690756;16;10701137;COMUNE DI MURO LECCESE;Comuni;2430;1;1;
2025;84139;84139;09920840965;03;31359746;CAMERA DI COMMERCIO DI MILANO MONZA-BRIANZA LODI;Camere di commercio, industria, artigianato e agricoltura;2720;1;1;
2025;84111;84111;80002830315;06;700806;COMUNE DI CORMONS;Comuni;2430;1;1;
2025;84111;84111;83501810010;01;11142765;COMUNE DI SALASSA;Comuni;2430;1;1;
2025;84111;84111;84002990632;15;11143032;COMUNE DI SAN GIUSEPPE VESUVIANO;Comuni;2430;1;1;
2025;84111;84111;00433920063;01;11120093;COMUNE DI SAREZZANO;Comuni;2430;1;1;
2025;84121;84121;08054201002;12;21617574;AGENZIA REGIONALE DEL LAZIO PER I TRAPIANTI E PATOLOGIE CONNESSE;Altri enti e istituzioni pubbliche locali;1620;1;1;
2025;84111;84111;95049040652;15;12535367;COMUNITA' MONTANA IRNO SOLOFRANA;Comunita' montane;2440;1;1;
2025;84111;84111;80012350171;03;707834;COMUNE DI SERLE;Comuni;2430;1;1;
2025;84111;84111;00163620206;03;25770;COMUNE DI QUISTELLO;Comuni;2430;1;1;
2025;84111;84111;00309210193;03;61222;COMUNE DI ISOLA DOVARESE;Comuni;2430;1;1;
2025;84111;84111;81002530640;15;11140319;COMUNE DI SAN NICOLA BARONIA;Comuni;2430;1;1;
2025;84111;84111;00080450562;12;11116095;COMUNE DI ACQUAPENDENTE;Comuni;2430;1;1;
2025;84111;84111;02773250580;12;514135;COMUNE DI CIAMPINO;Comuni;2430;1;1;
2025;84111;84111;00508770047;01;11121093;COMUNE DI LEQUIO TANARO;Comuni;2430;1;1;
2025;84111;84111;00542030168;03;103306;COMUNE DI FUIPIANO VALLE IMAGNA;Comuni;2430;1;1;
2025;84220;84220;80234710582;12;715932;MINISTERO DELLA DIFESA;Presidenza del Consiglio dei Ministri e Ministeri;2220;1;1;
2025;84111;84111;01315860914;20;25617027;UNIONE DEI COMUNI MONT'ALBO;Unioni di comuni;2450;1;1;
2025;84111;84111;86501210016;01;12534476;COMUNE DI GRAVERE;Comuni;2430;1;1;
2025;84111;84111;80002410944;14;11135848;COMUNE DI MACCHIAGODENA;Comuni;2430;1;1;
2025;68120;41100;02391080344;08;23226529;AUTHORITY - SOCIETA' DI TRASFORMAZIONE URBANA S.P.A. IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84134;52219;02558190357;08;28974663;AGENZIA LOCALE PER LA MOBILITA' ED IL TRASPORTO PUBBLICO LOCALE S.R.L.;Altri enti e istituzioni pubbliche locali;1320;1;1;
2025;91420;91040;06339200724;16;23316953;PARCO NAZIONALE DELL'ALTA MURGIA;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;00308460336;08;61054;COMUNE DI VIGOLZONE;Comuni;2430;1;1;
2025;84111;84111;80004120848;19;702014;COMUNE DI FAVARA;Comuni;2430;1;1;
2025;84111;84111;02871970584;12;518961;COMUNE DI ROCCA SANTO STEFANO;Comuni;2430;1;1;
2025;84111;84111;00095320073;02;9653;COMUNE DI SAINT-MARCEL;Comuni;2430;1;1;
2025;84111;84111;00371880063;01;11119422;COMUNE DI CASTELNUOVO SCRIVIA;Comuni;2430;1;1;
2025;84111;84111;84001390651;15;11142921;COMUNE DI SACCO;Comuni;2430;1;1;
2025;84111;84111;92034300068;01;30452998;UNIONE MONTANA VALLI BORBERA E SPINTI;Unioni di comuni;2450;1;1;
2025;84111;84111;08721070962;03;29743772;UNIONE DEI COMUNI DEI TRE PARCHI;Unioni di comuni;2450;1;1;
2025;84111;84111;00791540172;03;149133;COMUNE DI CALVAGESE DELLA RIVIERA;Comuni;2430;1;1;
2025;84111;84111;00228320693;13;42523;COMUNE DI FARA SAN MARTINO;Comuni;2430;1;1;
2025;84111;84111;00238440762;17;44762;COMUNE DI ABRIOLA;Comuni;2430;1;1;
2025;84111;84111;80003610567;12;10700904;COMUNE DI CIVITELLA D'AGLIANO;Comuni;2430;1;1;
2025;84111;84111;90004050903;20;11144868;COMUNE DI PADRU;Comuni;2430;1;1;
2025;84111;84111;82000970044;01;11141160;COMUNE DI POCAPAGLIA;Comuni;2430;1;1;
2025;84111;84111;00455640060;01;11120453;COMUNE DI CARTOSIO;Comuni;2430;1;1;
2025;84111;84111;00284400330;08;55522;COMUNE DI GROPPARELLO;Comuni;2430;1;1;
2025;60200;60200;06382641006;12;19174798;RAI RADIOTELEVISIONE ITALIANA SPA                                               ;Enti produttori di servizi assistenziali, ricreativi e culturali;1310;1;1;
2025;84111;84111;80004950780;18;11136477;COMUNE DI CERISANO;Comuni;2430;1;1;
2025;84111;84111;94188150489;09;26852093;UNIONE COMUNALE DEL CHIANTI FIORENTINO;Unioni di comuni;2450;1;1;
2025;84111;84111;00414810838;19;79966;COMUNE DI PAGLIARA;Comuni;2430;1;1;
2025;84111;84111;00274440692;13;53074;COMUNE DI TORREVECCHIA TEATINA;Comuni;2430;1;1;
2025;84111;84111;81004470795;18;718710;COMUNE DI SAVELLI;Comuni;2430;1;1;
2025;84111;84111;00792920142;03;20053172;UNIONE DEI COMUNI LOMBARDA DELLA VALMALENCO;Unioni di comuni;2450;1;1;
2025;84111;84111;00316820547;10;62934;COMUNE DI SPOLETO;Comuni;2430;1;1;
2025;84111;84111;84001350655;15;11142917;COMUNE DI NOVI VELIA;Comuni;2430;1;1;
2025;84111;84111;82500490014;01;11141986;COMUNE DI CASALBORGONE;Comuni;2430;1;1;
2025;84111;84111;92050890521;09;25499736;UNIONE DEI COMUNI DELLA VAL DI MERSE;Unioni di comuni;2450;1;1;
2025;84111;84111;00470500182;03;90221;COMUNE DI MONTICELLI PAVESE;Comuni;2430;1;1;
2025;91420;91040;93030250778;17;19734812;ENTE DI GESTIONE DEL PARCO ARCHEOLOGICO STORICO NATURALE DELLE CHIESE RUPESTRI DEL MATERANO;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;00224490565;12;11117642;COMUNE DI ARLENA DI CASTRO;Comuni;2430;1;1;
2025;84111;84111;00405260233;05;78445;COMUNE DI GREZZANA;Comuni;2430;1;1;
2025;84111;84111;00813320173;03;154170;COMUNE DI PROVAGLIO D'ISEO;Comuni;2430;1;1;
2025;84111;84111;00460700040;01;11120527;COMUNE DI MONASTEROLO CASOTTO;Comuni;2430;1;1;
2025;84111;84111;00108510074;02;12378;COMUNE DI GRESSONEY-SAINT-JEAN;Comuni;2430;1;1;
2025;84111;84111;00160360517;09;24701;COMUNE DI SAN GIOVANNI VALDARNO;Comuni;2430;1;1;
2025;84111;84111;80002150938;06;700248;COMUNE DI PORDENONE;Comuni;2430;1;1;
2025;84111;84111;80003160621;15;701090;COMUNE DI BONEA;Comuni;2430;1;1;
2025;84111;84111;80006200267;05;703796;COMUNE DI BREDA DI PIAVE;Comuni;2430;1;1;
2025;84111;84111;83000390209;03;723338;COMUNE DI SABBIONETA;Comuni;2430;1;1;
2025;84111;84111;00142660570;12;11116591;COMUNE DI SALISANO;Comuni;2430;1;1;
2025;84111;84111;00435560032;01;11120117;COMUNE DI POGNO;Comuni;2430;1;1;
2025;84111;84111;00415080035;01;11119884;COMUNE DI CASALEGGIO NOVARA;Comuni;2430;1;1;
2025;84123;84123;97047140583;12;11305958;MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA;Presidenza del Consiglio dei Ministri e Ministeri;2220;1;1;
2025;84111;84111;80000590085;07;699110;COMUNE DI COSTARAINERA;Comuni;2430;1;1;
2025;84111;84111;81000110767;17;11139798;COMUNE DI SPINOSO;Comuni;2430;1;1;
2025;84123;84123;95109690131;03;27923298;UFFICIO DI AMBITO DI COMO;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);1620;1;1;
2025;84111;84111;80015830922;20;11138261;COMUNE DI GESICO;Comuni;2430;1;1;
